MaxAgent,MinAgent,probability,outcome,vote_failure,belief_max,belief_min
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.24000000000000002,0.72,0.38333333333333336,0.6842105263157895,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.24000000000000002,0.7433333333333333,0.38666666666666666,0.6842105263157895,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.24000000000000002,0.7466666666666667,0.38666666666666666,0.6842105263157895,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.24000000000000002,0.7466666666666667,0.38333333333333336,0.6842105263157895,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.24000000000000002,0.6966666666666667,0.38666666666666666,0.6842105263157895,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.24000000000000002,0.73,0.38,0.6842105263157895,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.24000000000000002,0.7,0.39,0.6842105263157895,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.24000000000000002,0.7266666666666667,0.38333333333333336,0.6842105263157895,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.73,0.4033333333333333,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.7133333333333334,0.39,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.7333333333333333,0.38333333333333336,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.7066666666666667,0.4033333333333333,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.7133333333333334,0.38666666666666666,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.75,0.4,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.73,0.38333333333333336,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.6933333333333334,0.39,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.6933333333333334,0.39,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.25,0.6733333333333333,0.4066666666666667,0.6666666666666666,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.7233333333333334,0.42,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.7166666666666667,0.4166666666666667,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.7,0.41,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.7333333333333333,0.41333333333333333,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.6866666666666666,0.41333333333333333,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.71,0.4166666666666667,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.6966666666666667,0.4166666666666667,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.6933333333333334,0.4033333333333333,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.7233333333333334,0.42,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.26,0.7133333333333334,0.41,0.6486486486486487,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.6933333333333334,0.42333333333333334,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.7066666666666667,0.4166666666666667,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.7,0.42333333333333334,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.7,0.42,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.7166666666666667,0.43,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.6766666666666666,0.43333333333333335,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.6766666666666666,0.43333333333333335,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.68,0.43,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.6933333333333334,0.42,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.27,0.7133333333333334,0.4166666666666667,0.6301369863013698,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.67,0.44333333333333336,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.6966666666666667,0.44666666666666666,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.65,0.44666666666666666,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.6966666666666667,0.43333333333333335,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.6833333333333333,0.44666666666666666,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.67,0.4533333333333333,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.7033333333333334,0.46,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.6633333333333333,0.43666666666666665,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.6666666666666666,0.43,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.28,0.6766666666666666,0.44666666666666666,0.6111111111111112,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.6566666666666666,0.45666666666666667,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.6433333333333333,0.44,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.6733333333333333,0.45,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.6566666666666666,0.46,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.65,0.4533333333333333,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.66,0.47,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.7,0.44,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.63,0.47,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.6866666666666666,0.45,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.29000000000000004,0.66,0.4533333333333333,0.5915492957746479,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6933333333333334,0.46,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6566666666666666,0.49,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6733333333333333,0.44666666666666666,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6566666666666666,0.4766666666666667,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6666666666666666,0.48333333333333334,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6733333333333333,0.4633333333333333,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6566666666666666,0.47,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6533333333333333,0.4766666666666667,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6633333333333333,0.4766666666666667,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.3,0.6933333333333334,0.47,0.5714285714285714,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.66,0.48,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.6733333333333333,0.4766666666666667,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.63,0.5,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.6766666666666666,0.4866666666666667,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.63,0.4866666666666667,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.66,0.49,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.67,0.49333333333333335,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.6433333333333333,0.49333333333333335,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.6833333333333333,0.4866666666666667,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.31,0.66,0.47,0.5507246376811594,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.6166666666666667,0.5166666666666667,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.64,0.5133333333333333,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.62,0.51,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.65,0.5066666666666667,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.6566666666666666,0.49666666666666665,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.6766666666666666,0.5166666666666667,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.6466666666666666,0.5066666666666667,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.61,0.51,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.6233333333333333,0.51,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.32,0.6066666666666667,0.5133333333333333,0.5294117647058824,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.6066666666666667,0.5233333333333333,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.6333333333333333,0.5266666666666666,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.64,0.49666666666666665,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.62,0.5233333333333333,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.63,0.5233333333333333,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.63,0.5266666666666666,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.5966666666666667,0.5366666666666666,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.6066666666666667,0.5166666666666667,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.62,0.5266666666666666,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.33,0.5966666666666667,0.52,0.5074626865671642,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.62,0.5466666666666666,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.59,0.54,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.64,0.5333333333333333,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.59,0.5466666666666666,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.6466666666666666,0.5233333333333333,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.5966666666666667,0.5466666666666666,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.65,0.54,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.6333333333333333,0.5466666666666666,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.66,0.53,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.34,0.61,0.55,0.48484848484848486,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.6066666666666667,0.5533333333333333,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.6266666666666667,0.5633333333333334,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.62,0.5533333333333333,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.6466666666666666,0.5566666666666666,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.6333333333333333,0.5633333333333334,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.61,0.5566666666666666,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.62,0.55,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.6033333333333334,0.56,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.6033333333333334,0.5533333333333333,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.35000000000000003,0.6233333333333333,0.5533333333333333,0.46153846153846156,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.6033333333333334,0.5633333333333334,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.57,0.5733333333333334,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.6233333333333333,0.5633333333333334,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.63,0.5533333333333333,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.5866666666666667,0.5633333333333334,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.6033333333333334,0.58,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.59,0.5666666666666667,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.6166666666666667,0.5766666666666667,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.62,0.5666666666666667,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.36000000000000004,0.6133333333333333,0.5766666666666667,0.4375,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.58,0.6,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.5966666666666667,0.5966666666666667,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.5633333333333334,0.5933333333333334,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.5666666666666667,0.5933333333333334,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.56,0.5933333333333334,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.5366666666666666,0.5933333333333334,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.57,0.5866666666666667,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.5766666666666667,0.5733333333333334,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.5366666666666666,0.58,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.37,0.55,0.5866666666666667,0.4126984126984127,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.53,0.6066666666666667,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.5733333333333334,0.5933333333333334,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.6066666666666667,0.5966666666666667,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.5566666666666666,0.6066666666666667,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.5866666666666667,0.6,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.59,0.5966666666666667,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.5566666666666666,0.5966666666666667,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.59,0.5933333333333334,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.58,0.61,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.38,0.5566666666666666,0.6033333333333334,0.3870967741935484,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.6033333333333334,0.61,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.5866666666666667,0.6233333333333333,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.5466666666666666,0.6166666666666667,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.6033333333333334,0.6033333333333334,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.56,0.6233333333333333,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.5833333333333334,0.61,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.5466666666666666,0.5966666666666667,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.52,0.63,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.53,0.63,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.39,0.5733333333333334,0.63,0.36065573770491804,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.58,0.63,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.56,0.6233333333333333,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.5433333333333333,0.6233333333333333,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.51,0.6266666666666667,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.5366666666666666,0.61,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.5533333333333333,0.6366666666666667,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.5066666666666667,0.6433333333333333,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.5733333333333334,0.6266666666666667,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.5433333333333333,0.6266666666666667,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.4,0.4766666666666667,0.61,0.3333333333333333,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.5633333333333334,0.66,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.5433333333333333,0.66,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.54,0.65,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.5433333333333333,0.6433333333333333,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.48333333333333334,0.6433333333333333,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.5733333333333334,0.6333333333333333,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.53,0.6566666666666666,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.5233333333333333,0.6433333333333333,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.5233333333333333,0.63,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.41000000000000003,0.51,0.63,0.3050847457627119,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.5666666666666667,0.6466666666666666,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.49333333333333335,0.67,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.5066666666666667,0.67,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.5133333333333333,0.6633333333333333,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.56,0.67,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.49,0.68,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.5433333333333333,0.6733333333333333,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.5266666666666666,0.6533333333333333,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.53,0.6666666666666666,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.42000000000000004,0.5266666666666666,0.66,0.27586206896551724,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.54,0.6966666666666667,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.49,0.6866666666666666,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.49,0.68,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.49,0.6933333333333334,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.5566666666666666,0.6766666666666666,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.48333333333333334,0.6766666666666666,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.4533333333333333,0.6933333333333334,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.49333333333333335,0.7,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.52,0.6833333333333333,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.43,0.5266666666666666,0.6966666666666667,0.24561403508771928,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.5033333333333333,0.7133333333333334,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.48,0.7,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.52,0.72,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.5366666666666666,0.6933333333333334,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.4866666666666667,0.7033333333333334,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.5033333333333333,0.7033333333333334,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.4633333333333333,0.6933333333333334,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.5166666666666667,0.6966666666666667,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.49,0.7033333333333334,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.44,0.48,0.69,0.21428571428571427,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.52,0.7133333333333334,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.52,0.71,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.48,0.69,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.49,0.7333333333333333,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.5333333333333333,0.7,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.4533333333333333,0.73,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.51,0.71,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.52,0.7133333333333334,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.5366666666666666,0.7166666666666667,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.45,0.49333333333333335,0.7233333333333334,0.18181818181818182,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.4866666666666667,0.73,0.14814814814814814,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.4766666666666667,0.73,0.14814814814814814,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.48,0.7233333333333334,0.14814814814814814,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.5733333333333334,0.7066666666666667,0.16666666666666666,0.021739130434782608
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.5066666666666667,0.7266666666666667,0.14814814814814814,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.5233333333333333,0.71,0.14814814814814814,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.5133333333333333,0.7166666666666667,0.14814814814814814,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.47,0.74,0.14814814814814814,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.4766666666666667,0.73,0.14814814814814814,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.46,0.49666666666666665,0.7266666666666667,0.14814814814814814,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.49333333333333335,0.7433333333333333,0.11320754716981132,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.42333333333333334,0.74,0.11320754716981132,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.43,0.7433333333333333,0.11320754716981132,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.4766666666666667,0.74,0.11320754716981132,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.49333333333333335,0.7466666666666667,0.11320754716981132,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.4866666666666667,0.7333333333333333,0.1320754716981132,0.02127659574468085
